1664954599.452500105 15.62472 -1.21572 0.56939 -0.07704 -0.07774 -0.61316 0.78234
1664954599.652500153 15.62578 -1.24941 0.57357 -0.09278 -0.10352 -0.60731 0.78221
1664954599.852499962 15.63749 -1.28611 0.57891 -0.11023 -0.12536 -0.59716 0.78456
1664954600.052500010 15.71582 -1.36925 0.59513 -0.12351 -0.10594 -0.58946 0.79124
1664954600.252500057 15.74950 -1.44770 0.62299 -0.12890 -0.10470 -0.58694 0.79242
1664954600.452500105 15.78076 -1.52297 0.65530 -0.13296 -0.10629 -0.58182 0.79530
1664954600.652500153 15.79856 -1.61464 0.68835 -0.13137 -0.11507 -0.58014 0.79558
1664954600.852499962 15.82301 -1.67566 0.71473 -0.13962 -0.12471 -0.58399 0.78988
1664954601.052500010 15.81298 -1.78294 0.74943 -0.12068 -0.12471 -0.61530 0.76895
1664954601.252500057 15.79464 -1.84520 0.77761 -0.11767 -0.13468 -0.64708 0.74115
1664954601.452500105 15.78327 -1.89441 0.80138 -0.12012 -0.14011 -0.67100 0.71812
1664954601.652500153 15.79848 -2.00673 0.82495 -0.12639 -0.13949 -0.67025 0.71787
1664954601.852499962 15.77145 -2.07687 0.85056 -0.11655 -0.14854 -0.66510 0.72249
1664954602.052500010 15.78777 -2.13003 0.87140 -0.11666 -0.14114 -0.65420 0.73382
1664954602.252500057 15.78375 -2.14985 0.88106 -0.11998 -0.14339 -0.64329 0.74244
1664954602.452500105 15.79681 -2.16245 0.88759 -0.12549 -0.14104 -0.62880 0.75430
1664954602.652500153 15.81658 -2.18175 0.89872 -0.13244 -0.14060 -0.60542 0.77211
1664954602.852499962 15.86747 -2.21402 0.91864 -0.14325 -0.13209 -0.57119 0.79736
1664954603.052500010 15.86717 -2.24466 0.93403 -0.14194 -0.13984 -0.56937 0.79757
1664954603.252500057 15.84220 -2.31156 0.96786 -0.13032 -0.15979 -0.56577 0.79837
1664954603.452500105 15.87082 -2.38263 0.99304 -0.12423 -0.14785 -0.56691 0.80082
1664954603.652500153 15.86593 -2.38328 0.99188 -0.12327 -0.14860 -0.56610 0.80140
1664954603.852499962 15.85013 -2.32039 0.96811 -0.13244 -0.15595 -0.56456 0.79964
1664954604.052500010 15.85326 -2.26906 0.94473 -0.14193 -0.15240 -0.55919 0.80246
1664954604.252500057 15.85572 -2.28245 0.95210 -0.14093 -0.15500 -0.55399 0.80574
1664954604.452500105 15.86500 -2.35852 0.98230 -0.13060 -0.15695 -0.55401 0.80709
1664954604.652500153 15.92324 -2.53213 1.03298 -0.10736 -0.13036 -0.55864 0.81204
1664954604.852499962 16.02205 -2.74357 1.07367 -0.09641 -0.09992 -0.56012 0.81669
1664954605.052500010 16.11192 -2.95578 1.13093 -0.07743 -0.06822 -0.56362 0.81956
1664954605.252500057 16.19955 -3.24791 1.19597 -0.03324 -0.02442 -0.57063 0.82017
1664954605.452500105 16.27434 -3.47147 1.21134 -0.03614 -0.03399 -0.57147 0.81912
1664954605.652500153 16.33610 -3.66128 1.22806 -0.03287 -0.03634 -0.57086 0.81958
1664954605.852499962 16.39295 -3.79214 1.24265 -0.03842 -0.03866 -0.56820 0.82108
1664954606.052500010 16.44139 -3.92609 1.25759 -0.03961 -0.04251 -0.56270 0.82462
1664954606.252500057 16.50157 -4.07563 1.27152 -0.03710 -0.03765 -0.55978 0.82695
1664954606.452500105 16.53991 -4.18042 1.28285 -0.03802 -0.04149 -0.55583 0.82939
1664954606.652500153 16.57817 -4.28186 1.29608 -0.03841 -0.04501 -0.55245 0.83145
1664954606.852499962 16.63248 -4.40125 1.31115 -0.03849 -0.04332 -0.54928 0.83363
1664954607.052500010 16.68113 -4.51277 1.32024 -0.03672 -0.03937 -0.54355 0.83765
1664954607.252500057 16.70763 -4.57377 1.32761 -0.03763 -0.04134 -0.52936 0.84655
1664954607.452500105 16.73912 -4.61239 1.33335 -0.04139 -0.04345 -0.51168 0.85708
1664954607.652500153 16.79596 -4.69371 1.34577 -0.04546 -0.04451 -0.50398 0.86137
1664954607.852499962 16.87332 -4.82854 1.36525 -0.04601 -0.04593 -0.50020 0.86347
1664954608.052500010 16.96619 -4.98669 1.38346 -0.04178 -0.03778 -0.49741 0.86569
1664954608.252500057 17.02720 -5.09943 1.39741 -0.04359 -0.04442 -0.49371 0.86740
1664954608.452500105 17.11300 -5.22417 1.41597 -0.04766 -0.04336 -0.48951 0.86962
1664954608.652500153 17.21621 -5.38954 1.43737 -0.04731 -0.04042 -0.48515 0.87222
1664954608.852499962 17.32215 -5.56932 1.45849 -0.04385 -0.04055 -0.48363 0.87323
1664954609.052500010 17.42619 -5.73006 1.48271 -0.04587 -0.04293 -0.48042 0.87478
1664954609.252500057 17.55170 -5.90344 1.50186 -0.04616 -0.03279 -0.46869 0.88155
1664954609.452500105 17.63834 -6.05538 1.52136 -0.04318 -0.03858 -0.44636 0.89298
1664954609.652500153 17.75965 -6.19400 1.54258 -0.04889 -0.03794 -0.43734 0.89716
1664954609.852499962 17.88143 -6.36763 1.56069 -0.04384 -0.03862 -0.43287 0.89956
1664954610.052500010 18.01903 -6.53935 1.58245 -0.04307 -0.03593 -0.43079 0.90071
1664954610.252500057 18.15702 -6.69798 1.60474 -0.04495 -0.03010 -0.42618 0.90302
1664954610.452500105 18.27561 -6.85616 1.62170 -0.04306 -0.03447 -0.42806 0.90206
1664954610.652500153 18.39824 -7.00456 1.64486 -0.04809 -0.04264 -0.43021 0.90044
1664954610.852499962 18.54678 -7.17109 1.66396 -0.05045 -0.03566 -0.43351 0.89903
1664954611.052500010 18.67241 -7.33788 1.68701 -0.04755 -0.03885 -0.43406 0.89879
1664954611.252500057 18.80450 -7.50041 1.71081 -0.04686 -0.03421 -0.43402 0.89903
1664954611.452500105 18.93050 -7.64580 1.72865 -0.04774 -0.03282 -0.43046 0.90075
1664954611.652500153 19.05500 -7.80598 1.74901 -0.04716 -0.03576 -0.42688 0.90237
1664954611.852499962 19.19298 -7.96557 1.77081 -0.04357 -0.02899 -0.42308 0.90458
1664954612.052500010 19.34310 -8.14191 1.78749 -0.04228 -0.02677 -0.41264 0.90952
1664954612.252500057 19.46785 -8.27467 1.80692 -0.04235 -0.02846 -0.40668 0.91214
1664954612.452500105 19.61495 -8.43717 1.81875 -0.03762 -0.02053 -0.40002 0.91551
1664954612.652500153 19.77314 -8.59858 1.83696 -0.03776 -0.01751 -0.39622 0.91721
1664954612.852499962 19.91067 -8.74104 1.85430 -0.03586 -0.01387 -0.39289 0.91878
1664954613.052500010 20.04916 -8.88991 1.86083 -0.03529 -0.01741 -0.38959 0.92015
1664954613.252500057 20.21132 -9.05713 1.87331 -0.03270 -0.01107 -0.38696 0.92145
1664954613.452500105 20.36307 -9.22115 1.88368 -0.02840 -0.00640 -0.38911 0.92073
1664954613.652500153 20.50494 -9.37381 1.89081 -0.02750 -0.00695 -0.38834 0.92108
1664954613.852499962 20.66108 -9.53654 1.89854 -0.02588 -0.00490 -0.38934 0.92072
1664954614.052500010 20.82004 -9.71137 1.90366 -0.02046 -0.00313 -0.38833 0.92129
1664954614.252500057 20.98803 -9.88155 1.90735 -0.02104 -0.00145 -0.38858 0.92117
1664954614.452500105 21.16214 -10.06851 1.90650 -0.01687 0.00476 -0.38784 0.92156
1664954614.652500153 21.32387 -10.23894 1.91101 -0.01645 0.00270 -0.38683 0.92200
1664954614.852499962 21.48217 -10.40413 1.91229 -0.01573 0.00218 -0.38666 0.92209
1664954615.052500010 21.65922 -10.58364 1.91290 -0.01578 0.00059 -0.38520 0.92270
1664954615.252500057 21.83625 -10.75900 1.91623 -0.01613 0.00276 -0.38391 0.92322
1664954615.452500105 22.00070 -10.94175 1.91588 -0.01231 -0.00185 -0.38530 0.92271
1664954615.652500153 22.17574 -11.12087 1.92151 -0.01248 -0.00370 -0.38499 0.92283
1664954615.852499962 22.35117 -11.29869 1.92182 -0.01173 -0.00113 -0.38560 0.92259
1664954616.052500010 22.50869 -11.46690 1.92156 -0.00887 -0.00137 -0.38527 0.92276
1664954616.252500057 22.68613 -11.64130 1.91928 -0.00713 0.00755 -0.38423 0.92318
1664954616.452500105 22.85239 -11.81232 1.91735 -0.00588 0.00996 -0.38532 0.92271
1664954616.652500153 23.01384 -11.98163 1.91760 -0.00537 0.00795 -0.38507 0.92284
1664954616.852499962 23.17207 -12.14073 1.91077 -0.00503 0.00837 -0.38592 0.92248
1664954617.052500010 23.35686 -12.32964 1.91049 -0.00594 0.00688 -0.38971 0.92089
1664954617.252500057 23.52259 -12.50345 1.90481 -0.00238 0.01202 -0.39022 0.92064
1664954617.452500105 23.66065 -12.65145 1.89936 -0.00211 0.00894 -0.39174 0.92003
1664954617.652500153 23.81998 -12.81554 1.89897 -0.00035 0.01155 -0.39254 0.91966
1664954617.852499962 24.00048 -12.99142 1.88821 -0.00101 0.01956 -0.39578 0.91814
1664954618.052500010 24.13438 -13.14672 1.88357 0.00121 0.01361 -0.40884 0.91250
1664954618.252500057 24.26559 -13.29853 1.87909 -0.00114 0.01157 -0.42765 0.90387
1664954618.452500105 24.40343 -13.46151 1.86524 -0.00062 0.01638 -0.43295 0.90127
1664954618.652500153 24.52135 -13.61376 1.86269 0.00112 0.01902 -0.43596 0.89976
1664954618.852499962 24.63979 -13.76411 1.85585 0.00058 0.02393 -0.44485 0.89529
1664954619.052500010 24.75827 -13.93187 1.84107 0.00315 0.02497 -0.44939 0.89298
1664954619.252500057 24.86571 -14.07677 1.83412 0.00130 0.02530 -0.45394 0.89067
1664954619.452500105 24.97038 -14.23439 1.82154 0.00566 0.02946 -0.45783 0.88853
1664954619.652500153 25.08810 -14.41033 1.81015 0.00629 0.02737 -0.45933 0.88782
1664954619.852499962 25.19533 -14.56608 1.80421 0.00447 0.02220 -0.46171 0.88674
1664954620.052500010 25.31215 -14.73941 1.78413 0.00662 0.02708 -0.46177 0.88656
1664954620.252500057 25.44558 -14.94036 1.77085 0.01206 0.03267 -0.46284 0.88576
1664954620.452500105 25.57270 -15.13689 1.75116 0.02114 0.04514 -0.46228 0.88533
1664954620.652500153 25.69765 -15.31814 1.73224 0.01904 0.04395 -0.46146 0.88587
1664954620.852268457 25.81060 -15.49505 1.72050 0.01852 0.03811 -0.46313 0.88528
1664954621.052123070 25.93157 -15.67841 1.69446 0.01925 0.03727 -0.46273 0.88551
1664954621.252015114 26.06418 -15.86791 1.67976 0.01679 0.03489 -0.46277 0.88563
1664954621.451951027 26.16959 -16.03421 1.66781 0.02294 0.04015 -0.45316 0.89023
1664954621.651932478 26.22642 -16.12830 1.65691 0.02364 0.03202 -0.44504 0.89463
1664954621.851935387 26.32463 -16.23937 1.64866 0.01888 0.02772 -0.42312 0.90545
1664954622.051939964 26.41987 -16.35205 1.63927 0.01986 0.03050 -0.37881 0.92476
1664954622.251914978 26.49800 -16.44407 1.63166 0.02167 0.02598 -0.33880 0.94025
1664954622.451868057 26.62558 -16.53651 1.61830 0.02572 0.02947 -0.30276 0.95226
1664954622.651820660 26.75294 -16.61248 1.61212 0.02098 0.02794 -0.27816 0.95990
1664954622.851811409 26.88164 -16.66812 1.60296 0.01669 0.03203 -0.25081 0.96736
1664954623.051811457 27.00097 -16.73729 1.59516 0.01583 0.03359 -0.21026 0.97694
1664954623.251811504 27.11388 -16.80038 1.58820 0.01826 0.02582 -0.17451 0.98415
1664954623.451811552 27.27048 -16.84114 1.58101 0.01300 0.02421 -0.15685 0.98724
1664954623.651811600 27.46439 -16.90559 1.56969 0.01464 0.02652 -0.14837 0.98847
1664954623.851811409 27.64052 -16.94655 1.56012 0.00607 0.02146 -0.12898 0.99140
1664954624.051669836 27.80316 -16.99522 1.55377 0.00790 0.01742 -0.10723 0.99405
1664954624.251545429 27.98528 -17.04051 1.54586 0.00803 0.01472 -0.08728 0.99604
1664954624.451452971 28.17742 -17.07428 1.53957 0.00788 0.01285 -0.08181 0.99653
1664954624.651381016 28.35848 -17.10936 1.53438 0.00998 0.01280 -0.07534 0.99703
1664954624.851326942 28.54337 -17.13199 1.53088 0.00746 0.01238 -0.06972 0.99746
1664954625.051277399 28.74122 -17.16139 1.52718 0.00596 0.01030 -0.06737 0.99766
1664954625.251227617 28.94568 -17.19913 1.52001 0.01018 0.01074 -0.06373 0.99786
1664954625.451189041 29.14718 -17.22346 1.51228 0.00871 0.01152 -0.06335 0.99789
1664954625.651170015 29.36381 -17.25645 1.50381 0.01145 0.01762 -0.06476 0.99768
1664954625.851161957 29.59827 -17.29278 1.49454 0.01454 0.02503 -0.07156 0.99702
1664954626.051159859 29.79853 -17.31228 1.48511 0.01247 0.02490 -0.10328 0.99426
1664954626.251159906 29.99440 -17.36972 1.47206 0.01656 0.02710 -0.12873 0.99117
1664954626.451159954 30.18458 -17.40978 1.46150 0.01275 0.02632 -0.14641 0.98879
1664954626.651160002 30.39442 -17.49147 1.44443 0.02227 0.03347 -0.15358 0.98732
1664954626.851159811 30.60676 -17.54919 1.43011 0.02040 0.03716 -0.15702 0.98668
1664954627.051159859 30.78928 -17.60329 1.41881 0.01883 0.03949 -0.16095 0.98599
1664954627.251159906 30.97177 -17.66858 1.39908 0.01900 0.03519 -0.16312 0.98580
1664954627.451159954 31.17808 -17.73125 1.38299 0.01570 0.03757 -0.16365 0.98568
1664954627.651160002 31.37139 -17.79170 1.36910 0.01358 0.03712 -0.16506 0.98549
1664954627.851159811 31.54885 -17.86070 1.35439 0.01507 0.03538 -0.18024 0.98287
1664954628.051159859 31.72846 -17.94235 1.33928 0.01611 0.03340 -0.20126 0.97883
1664954628.251159906 31.91424 -18.01903 1.32533 0.01388 0.03252 -0.20693 0.97772
1664954628.451159954 32.09466 -18.10108 1.31204 0.01394 0.03167 -0.21558 0.97587
1664954628.651160002 32.26127 -18.18520 1.30125 0.01568 0.02850 -0.22230 0.97444
1664954628.851159811 32.42896 -18.26446 1.29194 0.01445 0.02460 -0.22599 0.97371
1664954629.051159859 32.59343 -18.34814 1.28079 0.01447 0.01823 -0.22930 0.97308
1664954629.251159906 32.76992 -18.43558 1.27058 0.01201 0.01334 -0.23095 0.97280
1664954629.451159954 32.96491 -18.52901 1.26532 0.00891 0.01511 -0.23267 0.97240
1664954629.651295662 33.17121 -18.63388 1.25702 0.00908 0.01240 -0.23825 0.97108
1664954629.851414919 33.37022 -18.73550 1.25171 0.00802 0.01080 -0.26529 0.96407
1664954630.051490545 33.54932 -18.84157 1.24596 0.00396 0.00680 -0.29269 0.95618
1664954630.251522064 33.72082 -18.96364 1.23805 0.00366 0.00592 -0.30628 0.95191
1664954630.451537132 33.89388 -19.09396 1.23462 0.00458 0.00487 -0.31909 0.94770
1664954630.651552677 34.05633 -19.22739 1.23062 0.00467 0.00534 -0.34879 0.93717
1664954630.851572514 34.21023 -19.35955 1.22509 0.00256 0.00669 -0.35842 0.93353
1664954631.051597834 34.37541 -19.50764 1.22101 0.00234 0.00891 -0.36138 0.93237
1664954631.251620054 34.51496 -19.64895 1.21652 0.00458 0.00686 -0.36482 0.93104
1664954631.451645613 34.67461 -19.79018 1.21037 0.00146 0.00525 -0.37200 0.92822
1664954631.651653051 34.84401 -19.95792 1.20793 0.00354 0.00822 -0.37664 0.92632
1664954631.851652861 35.00494 -20.11911 1.20017 0.00606 0.01339 -0.37834 0.92555
1664954632.051652908 35.14684 -20.26144 1.19395 0.00723 0.01239 -0.38097 0.92448
1664954632.251652956 35.28069 -20.40536 1.18840 0.00981 0.01273 -0.38699 0.92195
1664954632.451653004 35.44353 -20.55437 1.17954 0.00577 0.01633 -0.40267 0.91518
1664954632.651653051 35.57591 -20.70826 1.17323 0.00901 0.01763 -0.42738 0.90385
1664954632.851652861 35.68250 -20.85004 1.16490 0.00783 0.01812 -0.44593 0.89485
1664954633.051652908 35.80346 -21.00362 1.15531 0.00627 0.02056 -0.44945 0.89305
1664954633.251652956 35.92736 -21.17345 1.14554 0.00731 0.02014 -0.45257 0.89147
1664954633.451653004 36.05752 -21.36357 1.13358 0.01310 0.02280 -0.45428 0.89047
1664954633.651653051 36.18058 -21.52084 1.12587 0.00853 0.02215 -0.45538 0.88998
1664954633.851652861 36.29177 -21.68356 1.11742 0.00978 0.02003 -0.45676 0.88931
1664954634.051652908 36.40128 -21.84647 1.10563 0.01114 0.01742 -0.45705 0.88920
1664954634.251652956 36.51900 -22.01218 1.09699 0.01234 0.01827 -0.45749 0.88894
1664954634.451653004 36.63060 -22.18009 1.08577 0.01613 0.01737 -0.45788 0.88870
1664954634.651653051 36.75278 -22.35208 1.07678 0.01612 0.01716 -0.45732 0.88899
1664954634.851652861 36.86867 -22.51506 1.06912 0.01516 0.01287 -0.45861 0.88842
1664954635.051652908 36.97900 -22.68703 1.05887 0.01810 0.01065 -0.45868 0.88836
1664954635.251652956 37.09065 -22.84427 1.05273 0.01545 0.00686 -0.45790 0.88884
1664954635.451653004 37.19482 -22.99796 1.04631 0.01608 0.00566 -0.45788 0.88885
1664954635.651653051 37.27894 -23.03341 1.05513 -0.00228 -0.00109 -0.49808 0.86713
1664954635.851652861 37.29950 -23.00439 1.08563 -0.04005 -0.04488 -0.47719 0.87674
1664954636.051652908 37.31986 -23.18238 1.08251 -0.01811 -0.07803 -0.48026 0.87346
1664954636.251652956 37.50595 -23.38137 1.07712 -0.03310 -0.05543 -0.47950 0.87517
1664954636.451653004 37.63110 -23.54965 1.10001 -0.02074 -0.01763 -0.49985 0.86568
1664954636.651653051 37.70411 -23.65497 1.11947 -0.01383 0.00124 -0.49118 0.87095
1664954636.851652861 37.78224 -23.85548 1.11710 0.00291 -0.00079 -0.49306 0.86999
1664954637.051652908 37.91671 -24.06136 1.11189 0.00143 0.00618 -0.49391 0.86949
1664954637.251652956 38.00841 -24.21589 1.11073 0.00208 0.00620 -0.49611 0.86824
1664954637.451653004 38.07383 -24.34159 1.10962 0.00038 -0.00151 -0.50343 0.86404
1664954637.651653051 38.17112 -24.52294 1.10519 0.00127 0.00065 -0.51094 0.85962
1664954637.851652861 38.26960 -24.70316 1.10234 0.00186 0.00329 -0.51591 0.85663
1664954638.051652908 38.34656 -24.85813 1.10148 0.00266 0.00166 -0.51889 0.85484
1664954638.251652956 38.43840 -25.03491 1.09892 0.00215 0.00391 -0.52065 0.85376
1664954638.451653004 38.52915 -25.20341 1.09672 0.00112 0.00485 -0.52395 0.85173
1664954638.651653051 38.60485 -25.35648 1.09270 -0.00074 0.00153 -0.52799 0.84925
1664954638.851652861 38.69330 -25.53659 1.09057 -0.00053 0.00239 -0.52927 0.84845
1664954639.051652908 38.78313 -25.72467 1.08656 -0.00010 0.00297 -0.53136 0.84714
1664954639.251652956 38.87039 -25.90652 1.08570 -0.00126 0.00292 -0.53230 0.84655
1664954639.451653004 38.96102 -26.09204 1.08265 -0.00191 0.00297 -0.53356 0.84576
1664954639.651653051 39.05740 -26.29829 1.08272 -0.00029 0.00437 -0.53313 0.84602
1664954639.851652861 39.14047 -26.47266 1.08022 -0.00072 0.00425 -0.53362 0.84571
1664954640.051652908 39.22742 -26.65765 1.07995 -0.00052 0.00353 -0.53360 0.84573
1664954640.251652956 39.31561 -26.84589 1.07587 -0.00003 0.00311 -0.53368 0.84568
1664954640.451653004 39.40305 -27.02884 1.07380 0.00004 0.00530 -0.53470 0.84502
1664954640.651653051 39.48312 -27.20073 1.06973 -0.00024 0.00465 -0.53904 0.84227
1664954640.851652861 39.57564 -27.40705 1.06794 0.00077 0.00710 -0.54193 0.84040
1664954641.051652908 39.66160 -27.60134 1.06307 0.00187 0.00810 -0.54358 0.83932
1664954641.251652956 39.75196 -27.80348 1.06033 0.00239 0.00939 -0.54460 0.83864
1664954641.451653004 39.83480 -27.99479 1.05498 0.00152 0.00884 -0.54618 0.83762
1664954641.651653051 39.92473 -28.19706 1.05236 0.00020 0.00837 -0.54600 0.83774
1664954641.851652861 40.00908 -28.38667 1.04735 -0.00051 0.00692 -0.54562 0.83801
1664954642.051652908 40.09101 -28.57433 1.04565 -0.00095 0.00569 -0.54524 0.83826
1664954642.251652956 40.17294 -28.75677 1.04215 -0.00140 0.00499 -0.54447 0.83876
1664954642.451653004 40.25460 -28.93553 1.04127 -0.00201 0.00392 -0.54276 0.83987
1664954642.651653051 40.34164 -29.11935 1.03731 -0.00319 0.00411 -0.54165 0.84059
1664954642.851652861 40.42073 -29.28777 1.03866 -0.00458 0.00375 -0.54077 0.84115
1664954643.051652908 40.49907 -29.45646 1.03505 -0.00531 0.00278 -0.54059 0.84126
1664954643.251652956 40.56396 -29.60137 1.03543 -0.00493 0.00150 -0.53946 0.84200
1664954643.451653004 40.63884 -29.75997 1.03046 -0.00407 0.00429 -0.53873 0.84246
